GeneID	classification
AT4G19120	Short Down
AT4G23020	Short Down
AT4G25990	Short Down
AT4G34750	Short Down
AT4G35320	Short Down
AT4G36240	Short Down
AT4G36470	Short Down
AT4G38660	Short Down
AT4G39780	Short Down
AT5G03760	Short Down
AT5G08000	Short Down
AT5G13820	Short Down
AT5G20630	Short Down
AT5G34940	Short Down
AT5G41020	Short Down
AT5G49990	Short Down
AT5G56040	Short Down
AT5G60030	Short Down
AT5G61130	Short Down
AT5G62500	Short Down
ATCG00190	Short Down
AT1G02730	Short Down
AT1G03110	Short Down
AT1G04270	Short Down
AT1G07090	Short Down
AT1G08280	Short Down
AT1G09200	Short Down
AT1G11410	Short Down
AT1G12200	Short Down
AT1G18250	Short Down
AT1G25530	Short Down
AT1G35560	Short Down
AT1G55260	Short Down
AT1G64490	Short Down
AT1G67690	Short Down
AT1G69490	Short Down
AT1G72470	Short Down
AT1G72970	Short Down
AT1G73360	Short Down
AT1G77990	Short Down
AT1G79620	Short Down
AT1G80280	Short Down
AT2G04390	Short Down
AT2G14247	Short Down
AT2G17260	Short Down
AT2G21790	Short Down
AT2G28110	Short Down
AT2G28740	Short Down
AT2G31230	Short Down
AT2G33060	Short Down
AT2G44300	Short Down
AT3G13750	Short Down
AT3G14330	Short Down
AT3G18290	Short Down
AT3G19360	Short Down
AT3G19450	Short Down
AT3G20015	Short Down
AT3G22760	Short Down
AT3G26320	Short Down
AT3G27200	Short Down
AT3G27360	Short Down
AT3G43670	Short Down
AT3G46320	Short Down
AT3G48360	Short Down
AT3G52500	Short Down
AT3G56020	Short Down
AT3G56450	Short Down
AT3G61110	Short Down
AT3G61950	Short Down
AT3G62820	Short Down
AT3G63450	Short Down
AT4G02850	Short Down
AT4G02970	Short Down
AT4G08300	Short Down
AT4G10120	Short Down
AT4G11410	Short Down
AT4G14310	Short Down
AT4G23250	Short Down
AT4G33110	Short Down
AT5G06350	Short Down
AT5G06610	Short Down
AT5G14610	Short Down
AT5G14770	Short Down
AT5G15530	Short Down
AT5G15630	Short Down
AT5G22740	Short Down
AT5G24580	Short Down
AT5G25590	Short Down
AT5G39320	Short Down
AT5G51350	Short Down
AT5G54690	Short Down
AT5G55380	Short Down
AT5G62900	Short Down
AT5G62960	Short Down
AT5G67180	Short Down
AT1G08560	Short Down
AT1G12000	Short Down
AT1G12570	Short Down
AT1G14150	Short Down
AT1G19050	Short Down
AT1G22370	Short Down
AT1G25425	Short Down
AT1G27370	Short Down
AT1G28660	Short Down
AT1G35180	Short Down
AT1G41830	Short Down
AT1G48745	Short Down
AT1G52750	Short Down
AT1G55550	Short Down
AT1G64360	Short Down
AT1G64330	Short Down
AT1G64620	Short Down
AT1G65900	Short Down
AT1G68760	Short Down
AT1G69910	Short Down
AT1G72645	Short Down
AT1G77840	Short Down
AT1G78970	Short Down
AT2G13820	Short Down
AT2G20100	Short Down
AT2G21210	Short Down
AT2G22900	Short Down
AT2G25220	Short Down
AT2G25450	Short Down
AT2G32560	Short Down
AT2G34150	Short Down
AT2G35120	Short Down
AT2G35860	Short Down
AT2G40480	Short Down
AT2G47485	Short Down
AT3G06145	Short Down
AT3G09540	Short Down
AT3G10570	Short Down
AT3G11210	Short Down
AT3G12920	Short Down
AT3G15040	Short Down
AT3G15680	Short Down
AT3G17185	Short Down
AT3G17640	Short Down
AT3G19370	Short Down
AT3G23840	Short Down
AT3G27030	Short Down
AT3G30180	Short Down
AT3G48150	Short Down
AT3G53720	Short Down
AT3G58720	Short Down
AT3G62660	Short Down
AT4G02290	Short Down
AT4G02820	Short Down
AT4G12430	Short Down
AT4G14200	Short Down
AT4G14770	Short Down
AT4G21870	Short Down
AT4G24660	Short Down
AT4G25780	Short Down
AT4G28360	Short Down
AT4G29080	Short Down
AT4G29140	Short Down
AT4G29390	Short Down
AT4G31840	Short Down
AT4G32290	Short Down
AT4G32980	Short Down
AT4G35030	Short Down
AT4G36220	Short Down
AT4G37330	Short Down
AT4G37450	Short Down
AT4G39620	Short Down
AT5G02180	Short Down
AT5G14880	Short Down
AT5G16250	Short Down
AT5G17420	Short Down
AT5G19970	Short Down
AT5G25890	Short Down
AT5G25980	Short Down
AT5G28300	Short Down
AT5G36790	Short Down
AT5G43270	Short Down
AT5G45800	Short Down
AT5G48360	Short Down
AT5G51550	Short Down
AT5G51890	Short Down
AT5G53450	Short Down
AT5G53730	Short Down
AT5G54160	Short Down
AT5G56460	Short Down
AT5G63100	Short Down
AT5G63780	Short Down
AT5G64640	Short Down
AT5G67260	Short Down
AT5G67350	Short Down
AT1G01860	Short Down
AT1G04310	Short Down
AT1G04520	Short Down
AT1G04680	Short Down
AT1G07200	Short Down
AT1G09310	Short Down
AT1G11290	Short Down
AT1G12110	Short Down
AT1G27300	Short Down
AT1G30820	Short Down
AT1G33480	Short Down
AT1G33800	Short Down
AT1G34065	Short Down
AT1G34418	Short Down
AT1G49490	Short Down
AT1G49840	Short Down
AT1G55920	Short Down
AT1G59970	Short Down
AT1G60610	Short Down
AT1G62110	Short Down
AT1G62990	Short Down
AT1G71050	Short Down
AT1G71830	Short Down
AT1G73490	Short Down
AT1G75710	Short Down
AT1G78820	Short Down
AT2G04790	Short Down
AT2G15050	Short Down
AT2G21140	Short Down
AT2G25680	Short Down
AT2G26870	Short Down
AT2G27402	Short Down
AT2G32720	Short Down
AT2G33480	Short Down
AT2G33855	Short Down
AT2G36120	Short Down
AT2G36570	Short Down
AT2G39220	Short Down
AT2G39570	Short Down
AT2G41330	Short Down
AT2G41540	Short Down
AT2G41940	Short Down
AT2G42570	Short Down
AT2G45470	Short Down
AT2G46810	Short Down
AT3G01470	Short Down
AT3G01650	Short Down
AT3G09070	Short Down
AT3G14000	Short Down
AT3G14570	Short Down
AT3G16920	Short Down
AT3G17360	Short Down
AT3G17840	Short Down
AT3G18210	Short Down
AT3G18490	Short Down
AT3G18660	Short Down
AT3G18850	Short Down
AT3G20260	Short Down
AT3G20670	Short Down
AT3G21190	Short Down
AT3G21950	Short Down
AT3G22210	Short Down
AT3G23090	Short Down
AT3G24770	Short Down
AT3G26850	Short Down
AT3G46940	Short Down
AT3G50100	Short Down
AT3G53950	Short Down
AT3G54320	Short Down
AT3G55990	Short Down
AT3G59010	Short Down
AT3G60380	Short Down
AT3G61820	Short Down
AT3G62750	Short Down
AT3G63130	Short Down
AT4G09160	Short Down
AT4G12390	Short Down
AT4G13560	Short Down
AT4G13570	Short Down
AT4G14790	Short Down
AT4G16970	Short Down
AT4G21270	Short Down
AT4G28020	Short Down
AT4G28780	Short Down
AT4G29100	Short Down
AT4G29240	Short Down
AT4G30680	Short Down
AT4G32280	Short Down
AT4G35350	Short Down
AT5G03170	Short Down
AT5G04150	Short Down
AT5G05110	Short Down
AT5G09760	Short Down
AT5G09870	Short Down
AT5G11160	Short Down
AT5G11790	Short Down
AT5G15230	Short Down
AT5G19530	Short Down
AT5G23750	Short Down
AT5G23910	Short Down
AT5G25770	Short Down
AT5G25800	Short Down
AT5G26670	Short Down
AT5G35740	Short Down
AT5G38865	Short Down
AT5G40400	Short Down
AT5G42750	Short Down
AT5G45950	Short Down
AT5G46730	Short Down
AT5G58000	Short Down
AT5G59020	Short Down
AT5G59540	Short Down
AT5G60690	Short Down
AT5G60710	Short Down
AT5G62920	Short Down
AT5G63180	Short Down
AT5G63630	Short Down
AT5G65640	Short Down
AT5G65660	Short Down
AT5G67070	Short Down
AT5G67280	Short Down
AT5G67390	Short Down
AT5G67600	Short Down
AT1G01420	Short Down
AT1G07280	Short Down
AT1G11380	Short Down
AT1G11820	Short Down
AT1G13920	Short Down
AT1G14920	Short Down
AT1G18610	Short Down
AT1G19990	Short Down
AT1G20850	Short Down
AT1G22360	Short Down
AT1G23460	Short Down
AT1G24170	Short Down
AT1G27050	Short Down
AT1G30360	Short Down
AT1G31710	Short Down
AT1G31770	Short Down
AT1G50055	Short Down
AT1G54200	Short Down
AT1G55610	Short Down
AT1G58590	Short Down
AT1G63300	Short Down
AT1G64180	Short Down
AT1G67340	Short Down
AT1G68530	Short Down
AT1G69690	Short Down
AT1G70660	Short Down
AT1G70710	Short Down
AT1G71880	Short Down
AT1G72050	Short Down
AT1G72790	Short Down
AT1G72830	Short Down
AT1G75900	Short Down
AT2G01990	Short Down
AT2G02070	Short Down
AT2G04032	Short Down
AT2G14890	Short Down
AT2G16750	Short Down
AT2G16850	Short Down
AT2G24762	Short Down
AT2G26695	Short Down
AT2G26980	Short Down
AT2G29130	Short Down
AT2G29310	Short Down
AT2G30010	Short Down
AT2G33360	Short Down
AT2G36200	Short Down
AT2G38080	Short Down
AT2G38120	Short Down
AT2G40890	Short Down
AT2G42610	Short Down
AT2G45023	Short Down
AT2G46450	Short Down
AT2G47240	Short Down
AT2G48010	Short Down
AT3G01750	Short Down
AT3G04630	Short Down
AT3G06030	Short Down
AT3G07390	Short Down
AT3G08620	Short Down
AT3G13510	Short Down
AT3G14210	Short Down
AT3G14240	Short Down
AT3G16660	Short Down
AT3G16950	Short Down
AT3G17420	Short Down
AT3G18230	Short Down
AT3G20640	Short Down
AT3G20680	Short Down
AT3G21480	Short Down
AT3G22790	Short Down
AT3G26680	Short Down
AT3G28080	Short Down
AT3G32980	Short Down
AT3G45930	Short Down
AT3G46130	Short Down
AT3G47750	Short Down
AT3G48740	Short Down
AT3G50350	Short Down
AT3G51470	Short Down
AT3G52630	Short Down
AT3G52900	Short Down
AT3G53190	Short Down
AT4G09040	Short Down
AT4G15500	Short Down
AT4G20270	Short Down
AT4G22730	Short Down
AT4G24510	Short Down
AT4G28080	Short Down
AT4G28310	Short Down
AT4G33565	Short Down
AT4G34560	Short Down
AT4G38770	Short Down
AT4G38950	Short Down
AT5G01240	Short Down
AT5G02010	Short Down
AT5G02890	Short Down
AT5G04190	Short Down
AT5G04620	Short Down
AT5G05180	Short Down
AT5G06390	Short Down
AT5G08020	Short Down
AT5G10390	Short Down
AT5G12170	Short Down
AT5G12900	Short Down
AT5G13400	Short Down
AT5G15310	Short Down
AT5G15980	Short Down
AT5G18700	Short Down
AT5G19260	Short Down
AT5G21482	Short Down
AT5G35450	Short Down
AT5G41050	Short Down
AT5G43020	Short Down
AT5G44400	Short Down
AT5G46700	Short Down
AT5G46880	Short Down
AT5G47380	Short Down
AT5G47800	Short Down
AT5G49215	Short Down
AT5G49665	Short Down
AT5G50740	Short Down
AT5G53880	Short Down
AT5G54590	Short Down
AT5G56530	Short Down
AT5G57130	Short Down
AT5G60020	Short Down
AT5G60200	Short Down
AT5G60210	Short Down
AT5G60490	Short Down
AT5G61340	Short Down
AT5G63140	Short Down
AT5G63530	Short Down
AT5G65410	Short Down
AT5G66920	Short Down
AT1G04160	Short Down
AT1G06050	Short Down
AT1G12520	Short Down
AT1G12460	Short Down
AT1G12750	Short Down
AT1G14720	Short Down
AT1G15260	Short Down
AT1G16390	Short Down
AT1G18650	Short Down
AT1G18773	Short Down
AT1G19150	Short Down
AT1G20720	Short Down
AT1G26810	Short Down
AT1G29530	Short Down
AT1G30330	Short Down
AT1G32100	Short Down
AT1G33170	Short Down
AT1G52140	Short Down
AT1G52150	Short Down
AT1G55370	Short Down
AT1G55360	Short Down
AT1G58370	Short Down
AT1G62422	Short Down
AT1G63850	Short Down
AT1G64980	Short Down
AT1G65920	Short Down
AT1G67400	Short Down
AT1G69170	Short Down
AT1G70370	Short Down
AT1G71695	Short Down
AT1G72500	Short Down
AT1G73110	Short Down
AT1G75500	Short Down
AT1G76120	Short Down
AT1G76560	Short Down
AT2G01505	Short Down
AT2G01760	Short Down
AT2G04780	Short Down
AT2G12462	Short Down
AT2G16270	Short Down
AT2G19110	Short Down
AT2G20290	Short Down
AT2G23430	Short Down
AT2G28260	Short Down
AT2G28550	Short Down
AT2G33330	Short Down
AT2G35960	Short Down
AT2G36340	Short Down
AT2G37640	Short Down
AT2G40620	Short Down
AT2G40820	Short Down
AT2G45850	Short Down
AT2G46040	Short Down
AT2G47220	Short Down
AT3G01670	Short Down
AT3G03360	Short Down
AT3G03680	Short Down
AT3G04450	Short Down
AT3G05270	Short Down
AT3G07215	Short Down
AT3G09160	Short Down
AT3G13000	Short Down
AT3G13190	Short Down
AT3G14020	Short Down
AT3G15030	Short Down
AT3G17390	Short Down
AT3G21550	Short Down
AT3G23340	Short Down
AT3G28100	Short Down
AT3G28920	Short Down
AT3G43960	Short Down
AT3G44740	Short Down
AT3G45850	Short Down
AT3G47295	Short Down
AT3G47600	Short Down
AT3G50660	Short Down
AT3G50780	Short Down
AT3G50840	Short Down
AT3G55420	Short Down
AT3G55710	Short Down
AT3G56370	Short Down
AT3G57800	Short Down
AT3G60110	Short Down
AT3G60530	Short Down
AT3G61670	Short Down
AT3G62020	Short Down
AT3G63200	Short Down
AT4G01410	Short Down
AT4G01440	Short Down
AT4G02100	Short Down
AT4G02110	Short Down
AT4G07825	Short Down
AT4G11130	Short Down
AT4G14440	Short Down
AT4G18220	Short Down
AT4G18670	Short Down
AT4G19700	Short Down
AT4G23840	Short Down
AT4G27435	Short Down
AT4G30110	Short Down
AT4G30610	Short Down
AT4G33400	Short Down
AT4G33790	Short Down
AT4G36870	Short Down
AT4G37560	Short Down
AT4G37590	Short Down
AT4G37650	Short Down
AT4G39400	Short Down
AT5G03260	Short Down
AT5G03610	Short Down
AT5G04160	Short Down
AT5G05790	Short Down
AT5G07610	Short Down
AT5G09460	Short Down
AT5G11550	Short Down
AT5G13180	Short Down
AT5G14940	Short Down
AT5G15210	Short Down
AT5G15790	Short Down
AT5G15830	Short Down
AT5G16560	Short Down
AT5G19780	Short Down
AT5G20270	Short Down
AT5G20885	Short Down
AT5G21160	Short Down
AT5G23860	Short Down
AT5G26230	Short Down
AT5G26850	Short Down
AT5G39550	Short Down
AT5G42100	Short Down
AT5G46780	Short Down
AT5G48500	Short Down
AT5G48545	Short Down
AT5G48930	Short Down
AT5G51560	Short Down
AT5G53160	Short Down
AT5G54670	Short Down
AT5G57685	Short Down
AT5G60920	Short Down
AT5G62280	Short Down
AT5G64380	Short Down
AT5G66770	Short Down
AT1G02335	Short Down
AT1G05470	Short Down
AT1G06150	Short Down
AT1G08160	Short Down
AT1G10610	Short Down
AT1G11280	Short Down
AT1G12330	Short Down
AT1G13250	Short Down
AT1G13940	Short Down
AT1G14350	Short Down
AT1G14600	Short Down
AT1G14685	Short Down
AT1G14840	Short Down
AT1G19010	Short Down
AT1G19835	Short Down
AT1G22710	Short Down
AT1G24120	Short Down
AT1G28310	Short Down
AT1G29410	Short Down
AT1G29790	Short Down
AT1G30690	Short Down
AT1G34640	Short Down
AT1G43790	Short Down
AT1G47210	Short Down
AT1G47740	Short Down
AT1G48310	Short Down
AT1G49430	Short Down
AT1G53050	Short Down
AT1G54180	Short Down
AT1G55270	Short Down
AT1G62380	Short Down
AT1G62930	Short Down
AT1G63120	Short Down
AT1G64050	Short Down
AT1G64670	Short Down
AT1G65470	Short Down
AT1G66190	Short Down
AT1G67480	Short Down
AT1G68130	Short Down
AT1G69420	Short Down
AT1G69580	Short Down
AT1G72990	Short Down
AT1G77720	Short Down
AT1G79630	Short Down
AT1G80630	Short Down
AT1G80640	Short Down
AT2G01950	Short Down
AT2G02780	Short Down
AT2G02820	Short Down
AT2G03050	Short Down
AT2G03450	Short Down
AT2G17650	Short Down
AT2G18860	Short Down
AT2G20240	Short Down
AT2G21080	Short Down
AT2G23460	Short Down
AT2G23610	Short Down
AT2G23760	Short Down
AT2G24150	Short Down
AT2G28930	Short Down
AT2G28950	Short Down
AT2G29320	Short Down
AT2G31270	Short Down
AT2G32710	Short Down
AT2G33860	Short Down
AT2G34710	Short Down
AT2G35470	Short Down
AT2G37930	Short Down
AT2G39675	Short Down
AT2G40260	Short Down
AT2G44730	Short Down
AT2G45160	Short Down
AT2G45590	Short Down
AT3G02110	Short Down
AT3G02290	Short Down
AT3G02700	Short Down
AT3G06060	Short Down
AT3G06380	Short Down
AT3G06910	Short Down
AT3G07940	Short Down
AT3G08600	Short Down
AT3G11760	Short Down
AT3G12950	Short Down
AT3G17350	Short Down
AT3G18035	Short Down
AT3G20570	Short Down
AT3G21230	Short Down
AT3G21240	Short Down
AT3G23160	Short Down
AT3G23750	Short Down
AT3G23820	Short Down
AT3G26700	Short Down
AT3G26810	Short Down
AT3G45980	Short Down
AT3G46550	Short Down
AT3G49260	Short Down
AT3G49670	Short Down
AT3G52290	Short Down
AT3G53320	Short Down
AT3G53350	Short Down
AT3G53730	Short Down
AT3G54930	Short Down
AT3G55740	Short Down
AT3G57750	Short Down
AT3G59110	Short Down
AT3G61970	Short Down
AT4G00230	Short Down
AT4G00780	Short Down
AT4G02715	Short Down
AT4G03100	Short Down
AT4G11440	Short Down
AT4G13840	Short Down
AT4G14540	Short Down
AT4G14760	Short Down
AT4G16120	Short Down
AT4G18030	Short Down
AT4G18570	Short Down
AT4G18760	Short Down
AT4G18910	Short Down
AT4G20840	Short Down
AT4G23740	Short Down
AT4G25260	Short Down
AT4G26520	Short Down
AT4G27230	Short Down
AT4G27430	Short Down
AT4G27595	Short Down
AT4G29720	Short Down
AT4G30020	Short Down
AT4G30080	Short Down
AT4G31590	Short Down
AT4G32570	Short Down
AT4G32710	Short Down
AT4G36550	Short Down
AT4G37080	Short Down
AT4G38520	Short Down
AT4G39350	Short Down
AT5G03690	Short Down
AT5G06100	Short Down
AT5G06700	Short Down
AT5G07080	Short Down
AT5G07240	Short Down
AT5G07580	Short Down
AT5G07670	Short Down
AT5G10020	Short Down
AT5G10200	Short Down
AT5G11060	Short Down
AT5G13950	Short Down
AT5G14370	Short Down
AT5G16720	Short Down
AT5G17580	Short Down
AT5G18460	Short Down
AT5G21222	Short Down
AT5G23100	Short Down
AT5G23870	Short Down
AT5G25630	Short Down
AT5G27300	Short Down
AT5G27670	Short Down
AT5G35370	Short Down
AT5G42620	Short Down
AT5G43760	Short Down
AT5G47900	Short Down
AT5G48230	Short Down
AT5G52100	Short Down
AT5G53020	Short Down
AT5G54980	Short Down
AT5G55480	Short Down
AT5G55540	Short Down
AT5G60970	Short Down
AT5G61200	Short Down
AT5G61420	Short Down
AT5G61570	Short Down
AT5G63710	Short Down
AT5G64340	Short Down
AT5G64470	Short Down
AT5G64920	Short Down
AT5G66310	Short Down
