Gene1	Gene2	Correlation	source
AT5G04340	AT3G23530	0.587365502444181	GENIE&WGCNA
AT5G05410	AT1G02290	0.587325616106416	GENIE&WGCNA
AT2G22770	AT5G67390	0.587320182600292	GENIE&WGCNA
AT2G17040	AT4G26810	0.587314288876578	GENIE&WGCNA
AT2G36010	AT5G06150	0.587175928967571	GENIE&WGCNA
AT3G10800	AT1G78150	0.587112124532079	GENIE&WGCNA
AT5G23280	AT5G53590	0.587096880589489	GENIE&WGCNA
AT4G34680	AT2G19310	0.587046512969826	GENIE&WGCNA
AT2G44730	AT3G54250	0.587043074112658	GENIE&WGCNA
AT1G19490	AT5G43420	0.586873928273213	GENIE&WGCNA
AT3G61950	AT4G32000	0.586827636572996	GENIE&WGCNA
AT1G63100	AT4G35730	0.586754096635593	GENIE&WGCNA
AT4G28140	AT1G70480	0.586726117774463	GENIE&WGCNA
AT3G57980	AT1G77460	0.586719824176287	GENIE&WGCNA
AT1G28050	AT2G40820	0.58663909111017	GENIE&WGCNA
AT3G10800	AT3G10820	0.586623870620638	GENIE&WGCNA
AT1G63100	AT2G18520	0.586602013508724	GENIE&WGCNA
AT4G28140	AT1G10370	0.586593025842624	GENIE&WGCNA
AT3G56400	AT1G21250	0.586589877021272	GENIE&WGCNA
AT1G15790	AT1G21250	0.586566852025647	GENIE&WGCNA
AT3G61950	AT3G10960	0.586564016158984	GENIE&WGCNA
AT1G12860	AT2G34060	0.586525587707579	GENIE&WGCNA
AT1G05805	AT3G13100	0.586458503476618	GENIE&WGCNA
AT3G61830	AT5G38110	0.586443472415583	GENIE&WGCNA
AT5G11060	AT1G68570	0.58638651987738	GENIE&WGCNA
AT1G14580	AT5G01620	0.586380017113688	GENIE&WGCNA
AT5G22290	AT4G36010	0.586223015262854	GENIE&WGCNA
AT5G03150	AT5G16720	0.586202771689941	GENIE&WGCNA
AT5G23280	AT3G61560	0.586149137614166	GENIE&WGCNA
AT2G46510	AT1G49010	0.586147664808745	GENIE&WGCNA
AT3G56400	AT4G04500	0.586138163806387	GENIE&WGCNA
AT2G24260	AT1G76650	0.586128993294774	GENIE&WGCNA
AT2G47890	AT5G50915	0.586119671133885	GENIE&WGCNA
AT1G25440	AT2G36470	0.586100360320579	GENIE&WGCNA
AT4G27410	AT1G47530	0.586095346732008	GENIE&WGCNA
AT2G35940	AT2G34060	0.586064537096292	GENIE&WGCNA
AT4G37740	AT1G18670	0.586014545241044	GENIE&WGCNA
AT2G22300	AT5G15010	0.586008319639096	GENIE&WGCNA
AT3G56400	AT5G25250	0.585978036271384	GENIE&WGCNA
AT5G62020	AT3G23990	0.585929700361443	GENIE&WGCNA
AT5G04410	AT4G02920	0.585902541714365	GENIE&WGCNA
AT5G03150	AT5G10200	0.585830330763923	GENIE&WGCNA
AT5G08790	AT3G15356	0.585781511589647	GENIE&WGCNA
AT1G33240	AT2G16890	0.585742066234625	GENIE&WGCNA
AT2G22300	AT1G73020	0.585707039926591	GENIE&WGCNA
AT2G30424	AT5G65060	0.585687885553272	GENIE&WGCNA
AT1G22640	AT4G03510	0.585671049342476	GENIE&WGCNA
AT1G22640	AT3G61640	0.585618454647624	GENIE&WGCNA
AT1G50420	AT3G48280	0.585616809352018	GENIE&WGCNA
AT5G16600	AT5G44820	0.585563910761047	GENIE&WGCNA
AT2G40750	AT5G26690	0.585530837335948	GENIE&WGCNA
AT3G08505	AT1G75580	0.585503719278764	GENIE&WGCNA
AT3G61830	AT1G44760	0.585470033816612	GENIE&WGCNA
AT3G10800	AT3G06660	0.58543483589127	GENIE&WGCNA
AT4G24020	AT3G61060	0.585432924166443	GENIE&WGCNA
AT5G24800	AT1G27410	0.585426420167585	GENIE&WGCNA
AT1G30500	AT1G11410	0.58541849100307	GENIE&WGCNA
AT1G49010	AT3G27360	0.585366459673611	GENIE&WGCNA
AT4G01550	AT2G36460	0.585360203937246	GENIE&WGCNA
AT1G77450	AT3G48610	0.585331284354237	GENIE&WGCNA
AT4G18880	AT1G12220	0.585322080438348	GENIE&WGCNA
AT2G47890	AT2G40670	0.585316253606692	GENIE&WGCNA
AT1G12860	AT1G79920	0.5852809943501	GENIE&WGCNA
AT3G56400	AT3G13100	0.585241482990979	GENIE&WGCNA
AT5G16600	AT2G26400	0.585152490719177	GENIE&WGCNA
AT4G36990	AT3G25230	0.58513335846045	GENIE&WGCNA
AT3G50260	AT1G76980	0.585083883827862	GENIE&WGCNA
AT2G45660	AT5G17010	0.585080778205763	GENIE&WGCNA
AT3G61830	AT4G33270	0.585068337138179	GENIE&WGCNA
AT2G40950	AT2G43630	0.585055960486269	GENIE&WGCNA
AT1G75710	AT5G38110	0.585051884939775	GENIE&WGCNA
AT4G00050	AT5G04930	0.585044617741765	GENIE&WGCNA
AT1G50420	AT1G17940	0.585038443636459	GENIE&WGCNA
AT1G14920	AT4G33260	0.584958737897959	GENIE&WGCNA
AT4G28140	AT3G19450	0.584953082241607	GENIE&WGCNA
AT5G60890	AT2G25620	0.584928023735025	GENIE&WGCNA
AT4G06634	AT1G32920	0.584868043835552	GENIE&WGCNA
AT5G22290	AT3G29200	0.584842879203692	GENIE&WGCNA
AT1G14685	AT1G13450	0.584822018964055	GENIE&WGCNA
AT5G56780	AT3G51290	0.584779198733258	GENIE&WGCNA
AT2G37060	AT1G15950	0.584772340888864	GENIE&WGCNA
AT5G47390	AT3G51110	0.584754925629455	GENIE&WGCNA
AT5G56270	AT2G38540	0.584626440889657	GENIE&WGCNA
AT1G20980	AT3G07570	0.584537611156867	GENIE&WGCNA
AT1G06180	AT3G21560	0.584467783151521	GENIE&WGCNA
AT5G66770	AT5G47380	0.584466078276683	GENIE&WGCNA
AT1G06040	AT2G16650	0.584452315747043	GENIE&WGCNA
AT2G22800	AT4G22530	0.584441534186384	GENIE&WGCNA
AT4G36900	AT1G27910	0.58442480140601	GENIE&WGCNA
AT5G52510	AT1G62540	0.584410148430938	GENIE&WGCNA
AT3G10800	AT1G35660	0.584400868657362	GENIE&WGCNA
AT5G23280	AT5G51260	0.584386667311673	GENIE&WGCNA
AT5G61590	AT2G46550	0.5842863582132	GENIE&WGCNA
AT5G46880	AT3G56970	0.584226168709669	GENIE&WGCNA
AT5G04410	AT1G07400	0.584193084224484	GENIE&WGCNA
AT5G58340	AT1G51270	0.58417181056692	GENIE&WGCNA
AT4G04890	AT1G77620	0.584167215002285	GENIE&WGCNA
AT5G28770	AT2G36320	0.584101574117384	GENIE&WGCNA
AT3G56400	AT4G33050	0.584027663874792	GENIE&WGCNA
AT1G52890	AT2G46320	0.584027112878399	GENIE&WGCNA
AT5G22290	AT1G69870	0.584020111446555	GENIE&WGCNA
AT4G27240	AT4G02110	0.583991861232763	GENIE&WGCNA
AT5G05410	AT1G62740	0.583931029596662	GENIE&WGCNA
AT5G45260	AT3G16410	0.583930081528191	GENIE&WGCNA
AT2G46830	AT2G48030	0.583927403686208	GENIE&WGCNA
AT1G14580	AT5G38890	0.583919441027592	GENIE&WGCNA
AT5G66770	AT1G16630	0.583913845877152	GENIE&WGCNA
AT3G56400	AT4G00700	0.583867377590615	GENIE&WGCNA
AT1G19000	AT1G21060	0.583852602922509	GENIE&WGCNA
AT1G75710	AT1G80280	0.583838816279668	GENIE&WGCNA
AT5G67190	AT4G28260	0.583831629719476	GENIE&WGCNA
AT3G46640	AT2G38750	0.583798380374397	GENIE&WGCNA
AT5G23280	AT4G34550	0.583790419555383	GENIE&WGCNA
AT3G60530	AT3G46590	0.583731481153454	GENIE&WGCNA
AT3G02830	AT3G44100	0.583711022374596	GENIE&WGCNA
AT3G16857	AT1G76560	0.583692280605426	GENIE&WGCNA
AT3G47620	AT2G04690	0.583674254140064	GENIE&WGCNA
AT3G61950	AT4G02630	0.583670766959078	GENIE&WGCNA
AT5G49450	AT3G55280	0.583641998822032	GENIE&WGCNA
AT1G06180	AT4G36010	0.583607652127282	GENIE&WGCNA
AT1G12860	AT5G60930	0.58358789475454	GENIE&WGCNA
AT1G18570	AT4G03550	0.583520564933707	GENIE&WGCNA
AT4G09460	AT5G24450	0.583486862054534	GENIE&WGCNA
AT4G24020	AT5G40250	0.583426234207842	GENIE&WGCNA
AT5G62020	AT2G40830	0.583421574042913	GENIE&WGCNA
AT3G60390	AT2G43630	0.583412496003121	GENIE&WGCNA
AT3G50700	AT5G52420	0.583388820831574	GENIE&WGCNA
AT5G62020	AT4G34680	0.583372325200919	GENIE&WGCNA
AT1G25440	AT5G24530	0.583355143816733	GENIE&WGCNA
AT4G34680	AT1G62740	0.583282834493678	GENIE&WGCNA
AT1G14685	AT4G14480	0.583269397877847	GENIE&WGCNA
AT4G24020	AT1G28260	0.583263743889639	GENIE&WGCNA
AT3G08505	AT1G55960	0.583258020119912	GENIE&WGCNA
AT2G35940	AT2G01080	0.583253833107937	GENIE&WGCNA
AT5G08790	AT5G39210	0.583247337696946	GENIE&WGCNA
AT5G05410	AT4G32610	0.583232995797428	GENIE&WGCNA
AT3G56400	AT5G26690	0.583203384002195	GENIE&WGCNA
AT2G18328	AT1G70420	0.583171773074369	GENIE&WGCNA
AT5G04410	AT5G52640	0.583168431574068	GENIE&WGCNA
AT2G41710	AT3G21670	0.583133919267812	GENIE&WGCNA
AT4G34680	AT2G36460	0.583094196908231	GENIE&WGCNA
AT1G32870	AT4G10430	0.583031390804948	GENIE&WGCNA
AT2G02740	AT5G60490	0.583011265111891	GENIE&WGCNA
AT3G57800	AT5G28770	0.582938016123525	GENIE&WGCNA
AT2G40950	AT5G00980	0.58284830959659	GENIE&WGCNA
AT4G01550	AT1G07400	0.582845214308674	GENIE&WGCNA
AT2G40950	AT1G17970	0.582781388384821	GENIE&WGCNA
AT5G16600	AT5G39030	0.582757254518204	GENIE&WGCNA
AT3G61830	AT5G09350	0.58270959716552	GENIE&WGCNA
AT3G56400	AT1G01680	0.582666838219878	GENIE&WGCNA
AT1G58110	AT5G11340	0.582633708477534	GENIE&WGCNA
AT1G27660	AT2G03800	0.582633401631263	GENIE&WGCNA
AT1G75710	AT5G44040	0.582627503463652	GENIE&WGCNA
AT5G66770	AT3G47460	0.582619645917637	GENIE&WGCNA
AT5G56780	AT5G43020	0.582554408421091	GENIE&WGCNA
AT5G16600	AT3G11010	0.582510091587059	GENIE&WGCNA
AT3G50700	AT3G57750	0.582375402325401	GENIE&WGCNA
AT3G47620	AT1G21920	0.582370845641221	GENIE&WGCNA
AT5G08790	AT4G23700	0.582359512983401	GENIE&WGCNA
AT5G60890	AT3G24190	0.582292150629222	GENIE&WGCNA
AT2G23320	AT5G15710	0.582286641199267	GENIE&WGCNA
AT4G01550	AT5G46740	0.582274243525129	GENIE&WGCNA
AT2G41710	AT3G59320	0.582266866847667	GENIE&WGCNA
AT2G22300	AT1G55450	0.582205311097149	GENIE&WGCNA
AT3G56400	AT1G07000	0.582167557861866	GENIE&WGCNA
AT2G20180	AT1G19000	0.582092029666451	GENIE&WGCNA
AT3G61830	AT3G47460	0.582084822939192	GENIE&WGCNA
AT2G47890	AT5G11740	0.582082355039842	GENIE&WGCNA
AT5G23280	AT4G27070	0.582076665231672	GENIE&WGCNA
AT3G54390	AT1G17940	0.582008586248591	GENIE&WGCNA
AT5G52510	AT1G73990	0.581961558688968	GENIE&WGCNA
AT2G20180	AT3G29240	0.581928086053099	GENIE&WGCNA
AT1G22640	AT4G11010	0.581923893234185	GENIE&WGCNA
AT1G18570	AT1G59960	0.581883680850664	GENIE&WGCNA
AT4G00050	AT1G01250	0.581872064658512	GENIE&WGCNA
AT3G56400	AT5G25260	0.581821756479233	GENIE&WGCNA
AT2G46510	AT1G47395	0.581758112455864	GENIE&WGCNA
AT1G14350	AT3G01750	0.581741619219411	GENIE&WGCNA
AT2G22800	AT5G62770	0.581699529105529	GENIE&WGCNA
AT2G20180	AT3G26740	0.58169527652154	GENIE&WGCNA
AT2G25900	AT2G01930	0.581643543414342	GENIE&WGCNA
AT1G05805	AT4G23895	0.581634734351962	GENIE&WGCNA
AT1G19490	AT4G08470	0.581568688733833	GENIE&WGCNA
AT1G20980	AT5G04720	0.581547109088032	GENIE&WGCNA
AT2G30424	AT2G36470	0.5814925938546	GENIE&WGCNA
AT5G52510	AT1G53830	0.581443837400099	GENIE&WGCNA
AT3G13810	AT2G39730	0.581442575136075	GENIE&WGCNA
AT5G46880	AT5G13740	0.581399617489839	GENIE&WGCNA
AT3G60630	AT4G32840	0.581381512490553	GENIE&WGCNA
AT5G46880	AT4G31805	0.581326870427568	GENIE&WGCNA
AT5G60890	AT4G28140	0.581322033404546	GENIE&WGCNA
AT5G47390	AT5G39660	0.581308596327706	GENIE&WGCNA
AT5G46690	AT3G04110	0.58129715993919	GENIE&WGCNA
AT1G22640	AT5G10946	0.58127144190146	GENIE&WGCNA
AT2G02070	AT4G31500	0.581239898672062	GENIE&WGCNA
AT4G36990	AT3G12050	0.581236255540273	GENIE&WGCNA
AT4G34680	AT5G04410	0.581208206368111	GENIE&WGCNA
AT2G41710	AT2G15080	0.581192863140028	GENIE&WGCNA
AT4G00180	AT5G03970	0.581183744200809	GENIE&WGCNA
AT5G52510	AT3G48280	0.581167378325409	GENIE&WGCNA
AT5G23280	AT5G43420	0.581149297815503	GENIE&WGCNA
AT4G34000	AT4G25110	0.58111758385007	GENIE&WGCNA
AT1G63100	AT3G05330	0.581113706097246	GENIE&WGCNA
AT4G34680	AT5G46740	0.581088664173577	GENIE&WGCNA
AT5G39660	AT4G00840	0.581056479045041	GENIE&WGCNA
AT1G45249	AT4G31000	0.581051491361587	GENIE&WGCNA
AT5G22290	AT3G57190	0.581007728131162	GENIE&WGCNA
AT5G62020	AT2G19310	0.58096015444629	GENIE&WGCNA
AT3G56400	AT5G39030	0.580924415059745	GENIE&WGCNA
AT1G13260	AT4G28860	0.58090784171999	GENIE&WGCNA
AT2G20180	AT5G06870	0.580847477457746	GENIE&WGCNA
AT2G20180	AT2G39400	0.580800514964474	GENIE&WGCNA
AT1G30500	AT2G38050	0.580736189121075	GENIE&WGCNA
AT5G22290	AT5G51220	0.58069767371351	GENIE&WGCNA
AT1G36060	AT3G52750	0.580657731028841	GENIE&WGCNA
AT4G00050	AT2G19460	0.580657701006266	GENIE&WGCNA
AT5G16600	AT3G28510	0.580617464156309	GENIE&WGCNA
AT4G34680	AT1G07400	0.580489874816014	GENIE&WGCNA
AT1G75710	AT3G47460	0.580472876836979	GENIE&WGCNA
AT2G35940	AT3G55640	0.58043562978389	GENIE&WGCNA
AT4G24020	AT4G25780	0.580413771875101	GENIE&WGCNA
AT5G08790	AT1G69450	0.580402377769743	GENIE&WGCNA
AT1G19700	AT4G04955	0.58036577579544	GENIE&WGCNA
AT2G45660	AT1G78570	0.580255533973444	GENIE&WGCNA
AT2G47460	AT1G29450	0.580246210742127	GENIE&WGCNA
AT2G01930	AT3G53960	0.58022911528394	GENIE&WGCNA
AT2G45190	AT2G40820	0.58022506906584	GENIE&WGCNA
AT5G60890	AT1G25275	0.580147381896388	GENIE&WGCNA
AT1G12860	AT5G04620	0.580131559147461	GENIE&WGCNA
AT2G42380	AT3G55380	0.580118344315388	GENIE&WGCNA
AT2G46510	AT3G53400	0.580115126278304	GENIE&WGCNA
AT1G20980	AT3G60860	0.580111472633993	GENIE&WGCNA
AT1G32870	AT5G50240	0.580065269989684	GENIE&WGCNA
AT4G00050	AT2G45180	0.580053916464404	GENIE&WGCNA
AT3G10800	AT1G55530	0.580001926126394	GENIE&WGCNA
AT2G41710	AT3G26600	0.579924106525568	GENIE&WGCNA
AT2G22300	AT3G16410	0.579901416135498	GENIE&WGCNA
AT1G17920	AT1G67750	0.57988461958606	GENIE&WGCNA
AT4G34680	AT1G71000	0.57987622000037	GENIE&WGCNA
AT1G08465	AT5G05180	0.579848658083819	GENIE&WGCNA
AT4G01280	AT2G48030	0.579839131299266	GENIE&WGCNA
AT1G63100	AT1G18250	0.579812623974214	GENIE&WGCNA
AT1G28050	AT5G04530	0.579804126047031	GENIE&WGCNA
AT3G56400	AT3G47090	0.579720182781622	GENIE&WGCNA
AT2G41710	AT1G34420	0.579654594616493	GENIE&WGCNA
AT2G47890	AT2G24270	0.579632098849284	GENIE&WGCNA
AT5G62020	AT1G02290	0.579620832985576	GENIE&WGCNA
AT2G36010	AT4G40000	0.579617424670693	GENIE&WGCNA
AT3G56400	AT3G45860	0.579598050225673	GENIE&WGCNA
AT1G13960	AT3G55560	0.579530139400437	GENIE&WGCNA
AT4G34680	AT4G01550	0.579476029327406	GENIE&WGCNA
AT2G01930	AT1G21830	0.579451349707912	GENIE&WGCNA
AT1G06850	AT4G23440	0.579406748932434	GENIE&WGCNA
AT1G20980	AT3G04980	0.579403336043882	GENIE&WGCNA
AT3G02830	AT2G22360	0.579390927228592	GENIE&WGCNA
AT2G20180	AT5G13760	0.579353264743389	GENIE&WGCNA
AT1G01010	AT1G17290	0.579334758665921	GENIE&WGCNA
AT2G30424	AT2G37450	0.579314034255902	GENIE&WGCNA
AT4G01550	AT1G62740	0.57927237067937	GENIE&WGCNA
AT2G45660	AT1G51270	0.579195549061547	GENIE&WGCNA
AT2G27110	AT4G21400	0.579154382128399	GENIE&WGCNA
AT1G78080	AT2G40320	0.579147990508744	GENIE&WGCNA
AT1G14685	AT1G14970	0.579130828724195	GENIE&WGCNA
AT4G37740	AT5G38110	0.579058906332833	GENIE&WGCNA
AT1G27660	AT1G14350	0.579043639031927	GENIE&WGCNA
AT2G46270	AT5G03650	0.579014725545074	GENIE&WGCNA
AT3G02830	AT4G17340	0.579010131275669	GENIE&WGCNA
AT5G46880	AT5G13840	0.578962518363841	GENIE&WGCNA
AT5G64810	AT5G26920	0.578914837357262	GENIE&WGCNA
AT3G56400	AT4G11890	0.578901039516999	GENIE&WGCNA
AT2G45660	AT5G11740	0.578885857899157	GENIE&WGCNA
AT2G36400	AT3G07570	0.578834516149042	GENIE&WGCNA
AT5G52510	AT1G25275	0.578821925120972	GENIE&WGCNA
AT3G60030	AT3G14050	0.578799063376335	GENIE&WGCNA
AT1G63100	AT3G56970	0.578778902178318	GENIE&WGCNA
AT4G00180	AT1G68660	0.578725587995315	GENIE&WGCNA
AT2G35940	AT5G51220	0.578718370912256	GENIE&WGCNA
AT5G04150	AT5G05250	0.578683328494382	GENIE&WGCNA
AT4G27240	AT5G44280	0.578617153291784	GENIE&WGCNA
AT3G61830	AT5G42800	0.578615231378737	GENIE&WGCNA
AT3G02830	AT1G50250	0.578602086910686	GENIE&WGCNA
AT4G36900	AT2G37090	0.578590896791714	GENIE&WGCNA
AT1G06850	AT3G51290	0.57858882828029	GENIE&WGCNA
AT3G46640	AT1G47530	0.578583815956674	GENIE&WGCNA
AT3G61830	AT4G16370	0.578567592123505	GENIE&WGCNA
AT4G17695	AT4G17550	0.578502323672295	GENIE&WGCNA
AT1G18570	AT4G15890	0.578494501127534	GENIE&WGCNA
AT5G39660	AT1G27290	0.57848546555316	GENIE&WGCNA
AT2G20180	AT5G18630	0.578485340721356	GENIE&WGCNA
AT5G04410	AT1G56440	0.578481615741511	GENIE&WGCNA
AT3G61830	AT4G09820	0.578470581460809	GENIE&WGCNA
AT3G16350	AT2G41050	0.57844630269412	GENIE&WGCNA
AT4G02590	AT4G34250	0.578441665419569	GENIE&WGCNA
AT1G26960	AT3G18770	0.578435725625097	GENIE&WGCNA
AT2G25000	AT1G21250	0.578432548266754	GENIE&WGCNA
AT2G22300	AT4G31800	0.578339441572782	GENIE&WGCNA
AT2G36400	AT1G13710	0.57832342811319	GENIE&WGCNA
AT3G10800	AT5G48570	0.57831409987499	GENIE&WGCNA
AT1G14685	AT5G13760	0.578236164061061	GENIE&WGCNA
AT1G63100	AT5G08280	0.578225889796605	GENIE&WGCNA
AT1G33060	AT3G48080	0.57817544416098	GENIE&WGCNA
AT4G28140	AT1G04250	0.578120077074017	GENIE&WGCNA
AT1G70000	AT5G28020	0.578104798523472	GENIE&WGCNA
AT4G34680	AT4G22740	0.578055933879007	GENIE&WGCNA
AT2G40950	AT4G28050	0.578040179284153	GENIE&WGCNA
AT1G18570	AT2G04650	0.577991801133424	GENIE&WGCNA
AT1G18570	AT5G20720	0.577967753883286	GENIE&WGCNA
AT5G52510	AT2G45180	0.577967181228767	GENIE&WGCNA
AT5G56270	AT5G66770	0.577947220737519	GENIE&WGCNA
AT5G03150	AT5G66310	0.577911056334349	GENIE&WGCNA
AT5G05410	AT3G24500	0.577907627360602	GENIE&WGCNA
AT2G36400	AT3G60860	0.577899083964779	GENIE&WGCNA
AT3G17609	AT1G21840	0.577886648841849	GENIE&WGCNA
AT5G23280	AT4G35250	0.577869480061561	GENIE&WGCNA
AT3G46600	AT1G61690	0.577737171683053	GENIE&WGCNA
AT1G19220	AT1G17620	0.577727655646621	GENIE&WGCNA
AT5G41920	AT4G06701	0.577726168420833	GENIE&WGCNA
AT5G39660	AT1G70290	0.57766339367586	GENIE&WGCNA
AT3G60530	AT3G16520	0.577640142161722	GENIE&WGCNA
AT1G75710	AT5G50375	0.57763997393009	GENIE&WGCNA
AT2G35940	AT5G47050	0.577591538783735	GENIE&WGCNA
AT5G07690	AT3G01750	0.577507302009235	GENIE&WGCNA
AT3G10800	AT1G71000	0.577437938829602	GENIE&WGCNA
AT1G75710	AT5G05560	0.57740692136319	GENIE&WGCNA
AT3G61830	AT2G34190	0.577358401252525	GENIE&WGCNA
AT2G47890	AT5G17010	0.577299499964785	GENIE&WGCNA
AT1G14920	AT3G61310	0.577214743142608	GENIE&WGCNA
AT1G14580	AT4G20780	0.577190870470886	GENIE&WGCNA
AT2G40750	AT4G11890	0.577186487250697	GENIE&WGCNA
AT4G00180	AT2G33560	0.577178221201593	GENIE&WGCNA
AT2G40340	AT3G27820	0.577170188656732	GENIE&WGCNA
AT1G17920	AT1G65450	0.577150842510975	GENIE&WGCNA
AT2G22300	AT4G21400	0.577140758263713	GENIE&WGCNA
AT2G35940	AT5G61790	0.577009300225129	GENIE&WGCNA
AT3G50700	AT3G14090	0.57696657570768	GENIE&WGCNA
AT4G32800	AT3G27540	0.576964041651166	GENIE&WGCNA
AT4G34680	AT1G56440	0.576913554031926	GENIE&WGCNA
AT3G02830	AT2G16070	0.576836616832192	GENIE&WGCNA
AT1G14580	AT4G19020	0.576832815766886	GENIE&WGCNA
AT2G44730	AT5G59010	0.576779407820531	GENIE&WGCNA
AT3G60630	AT3G17840	0.576750113589266	GENIE&WGCNA
AT2G36400	AT3G47350	0.576739919533941	GENIE&WGCNA
AT5G59820	AT3G54930	0.57669110097567	GENIE&WGCNA
AT3G10800	AT1G02090	0.576666131550664	GENIE&WGCNA
AT2G47890	AT5G28840	0.57663959253967	GENIE&WGCNA
AT3G60630	AT1G80640	0.57659730939635	GENIE&WGCNA
AT5G13180	AT3G66652	0.576584441623757	GENIE&WGCNA
AT2G45660	AT3G18750	0.57651438527577	GENIE&WGCNA
AT1G30500	AT2G05070	0.576498628343593	GENIE&WGCNA
AT5G39660	AT5G60680	0.576493357084465	GENIE&WGCNA
AT5G22290	AT1G01250	0.576484292026117	GENIE&WGCNA
AT4G00180	AT1G29980	0.57648313635511	GENIE&WGCNA
AT2G37060	AT4G11820	0.576479396416912	GENIE&WGCNA
AT5G39660	AT2G15890	0.576450589719432	GENIE&WGCNA
AT5G05410	AT3G17611	0.576403906969516	GENIE&WGCNA
AT1G63100	AT3G27820	0.576360402747607	GENIE&WGCNA
AT5G63420	AT5G05560	0.576316369069559	GENIE&WGCNA
AT5G02320	AT2G42450	0.576313204329621	GENIE&WGCNA
AT5G49450	AT4G17245	0.576237021656417	GENIE&WGCNA
AT2G35940	AT1G77230	0.576220675670725	GENIE&WGCNA
AT1G06850	AT1G09250	0.576204743039813	GENIE&WGCNA
AT3G50700	AT1G74950	0.576193960507571	GENIE&WGCNA
AT1G20980	AT5G60820	0.576126327819431	GENIE&WGCNA
AT2G45660	AT5G08430	0.576108166291463	GENIE&WGCNA
AT2G23320	AT1G16930	0.576058659319852	GENIE&WGCNA
AT2G20180	AT5G53160	0.575974104742674	GENIE&WGCNA
AT3G16857	AT3G55560	0.575972243066117	GENIE&WGCNA
AT2G45660	AT2G24270	0.575958333288888	GENIE&WGCNA
AT5G60890	AT2G26440	0.575934448465902	GENIE&WGCNA
AT1G75710	AT2G30766	0.575921615774103	GENIE&WGCNA
AT1G14350	AT5G01600	0.575897441339333	GENIE&WGCNA
AT5G39660	AT2G40475	0.575878198393447	GENIE&WGCNA
AT2G37060	AT1G79920	0.57587253701452	GENIE&WGCNA
AT3G28910	AT1G31280	0.575851489031557	GENIE&WGCNA
AT3G61830	AT4G22880	0.575812084741164	GENIE&WGCNA
AT1G70000	AT1G61740	0.575778980114362	GENIE&WGCNA
AT2G36400	AT4G11450	0.575774042584511	GENIE&WGCNA
AT4G01460	AT2G37450	0.57573440851905	GENIE&WGCNA
AT1G49010	AT2G30766	0.575714533790392	GENIE&WGCNA
AT2G41240	AT3G61830	0.575695783737051	GENIE&WGCNA
AT2G40340	AT4G00050	0.575664971728422	GENIE&WGCNA
AT4G34680	AT1G62110	0.575604662115525	GENIE&WGCNA
AT1G15790	AT3G45860	0.57556450729381	GENIE&WGCNA
AT1G45249	AT2G41000	0.575518986779765	GENIE&WGCNA
AT4G02590	AT2G27385	0.575455339406231	GENIE&WGCNA
AT4G28140	AT3G21560	0.575423805817886	GENIE&WGCNA
AT1G52880	AT1G13580	0.575323348041618	GENIE&WGCNA
AT2G37060	AT1G61740	0.575313957747495	GENIE&WGCNA
AT1G20980	AT4G34390	0.575310449689638	GENIE&WGCNA
AT4G34680	AT5G03340	0.575301245930656	GENIE&WGCNA
AT3G57800	AT3G04110	0.575248135524047	GENIE&WGCNA
AT1G27660	AT2G45280	0.575146426214654	GENIE&WGCNA
AT1G13450	AT1G72820	0.575122221655029	GENIE&WGCNA
AT4G34680	AT1G21550	0.575103436906005	GENIE&WGCNA
AT5G46880	AT5G47500	0.575062430578884	GENIE&WGCNA
AT4G09820	AT1G28110	0.575060290419619	GENIE&WGCNA
AT3G60530	AT3G10420	0.575049832735958	GENIE&WGCNA
AT4G37740	AT4G22490	0.575010067249698	GENIE&WGCNA
AT5G13180	AT3G57400	0.575001545308822	GENIE&WGCNA
AT4G02590	AT4G32190	0.574991042420165	GENIE&WGCNA
AT1G36060	AT1G70250	0.574987795767928	GENIE&WGCNA
AT5G22290	AT3G54950	0.574981752279967	GENIE&WGCNA
AT4G34680	AT4G02920	0.574962458828277	GENIE&WGCNA
AT2G44940	AT4G34250	0.574936095002071	GENIE&WGCNA
AT3G47640	AT2G26870	0.574912839724209	GENIE&WGCNA
AT5G56270	AT2G45950	0.574886035644868	GENIE&WGCNA
AT1G02220	AT1G17290	0.57487831774576	GENIE&WGCNA
AT4G02590	AT1G74840	0.574874003610825	GENIE&WGCNA
AT3G56400	AT5G44820	0.574830009208747	GENIE&WGCNA
AT1G19000	AT2G01290	0.574819314286252	GENIE&WGCNA
AT2G45190	AT2G22840	0.574774256089946	GENIE&WGCNA
AT1G15790	AT3G15260	0.57475986781602	GENIE&WGCNA
AT1G66350	AT5G60490	0.574759090912912	GENIE&WGCNA
AT3G46640	AT3G18750	0.574724180909088	GENIE&WGCNA
AT1G01250	AT5G47050	0.57471488723787	GENIE&WGCNA
AT5G03150	AT1G29520	0.57464974848323	GENIE&WGCNA
AT5G66770	AT5G11890	0.574593810465311	GENIE&WGCNA
AT5G39660	AT5G18640	0.574585049965059	GENIE&WGCNA
AT5G66770	AT5G43020	0.574496001960596	GENIE&WGCNA
AT4G17695	AT5G22290	0.574381056888523	GENIE&WGCNA
AT3G46600	AT3G26890	0.574369219932426	GENIE&WGCNA
AT3G54390	AT2G25620	0.574366194996058	GENIE&WGCNA
AT5G04410	AT5G13460	0.57433598185386	GENIE&WGCNA
