Gene1	Gene2	Correlation	Gene1_class	Gene2_class	Gene1_direction	Gene2_direction	Gene1_total	Gene2_total	Gene1_TF	Gene2_TF	Gene1_photoreceptor	Gene2_photoreceptor	Gene1_known	Gene2_known	interaction_type	same_class	same_direction	source	Gene1_label	Gene2_label	Gene1_tf_family	Gene2_tf_family
AT5G26170	AT2G44290	0.31263294480811804	Short Up	Short Up	Up	Up	8	6	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Up	Short Up	WRKY	NA
AT5G37020	AT1G03870	0.31258068876413564	Short–Long Down	Short–Long Down	Down	Down	6	17	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	photo-gene	TRUE	TRUE	GENIE&WGCNA	Photoreceptor, Short–Long Down	Short–Long Down	ARF	NA
AT5G26170	AT5G52810	0.3124405089880744	Short Up	Short Up	Up	Up	8	9	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Up	Short Up	WRKY	NA
AT2G35700	AT2G45470	0.31242129808484725	Short Down	Short Down	Down	Down	8	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	ERF	NA
AT5G64810	AT3G25882	0.31207327743170477	Short Up	Short Up–Long Down	Up	Up	6	6	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Up	Short Up–Long Down	WRKY	NA
AT1G14350	AT2G02820	0.3119520349631944	Short Down	Short Down	Down	Down	5	5	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TF-TF	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	TF, Short Down	MYB	MYB
AT5G60200	AT1G24170	0.3119106735717284	Short Down	Short Down	Down	Down	4	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	Dof	NA
AT5G60200	AT3G17350	0.3117915829827188	Short Down	Short Down	Down	Down	4	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	Dof	NA
AT3G04670	AT3G06420	0.3114576722530782	Short–Long Down	Short–Long Down	Down	Down	6	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	WRKY	NA
AT5G62020	AT5G03990	0.3114512879744034	Short Up–Long Down	Short Up	Up	Up	10	10	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Up–Long Down	Short Up	HSF	NA
AT4G38620	AT2G12400	0.31126592221981897	Short Down–Long Up	Short Up	Down	Up	7	9	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Down–Long Up	Short Up	MYB	NA
AT2G23760	AT5G64570	0.31101335161374444	Short Down	Short Up–Down	Down	Mixed	6	9	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Down	Short Up–Down	TALE	NA
AT5G64810	AT2G32680	0.3109530301904804	Short Up	Short Up–Long Down	Up	Up	6	9	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Up	Short Up–Long Down	WRKY	NA
AT4G29100	AT5G65000	0.31079913648591706	Short Down	Short Up	Down	Up	3	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Down	Short Up	bHLH	NA
AT5G04410	AT5G53400	0.3107366281247067	Short Up	Short Up–Down	Up	Mixed	8	13	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up	Short Up–Down	NAC	NA
AT3G07340	AT3G06150	0.3107050442085346	Short–Long Down	Short–Long Down	Down	Down	8	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	bHLH	NA
AT5G60690	AT1G18260	0.3107034805027505	Short Down	Short Up	Down	Up	3	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Down	Short Up	HD-ZIP	NA
AT2G47890	AT1G20020	0.31065235273274194	Short–Long Up	Short Up	Up	Up	13	6	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short Up	DBB	NA
AT3G07650	AT5G61380	0.31048391750874177	Short Down–Long Up	Short Up	Down	Up	4	15	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TF-photo	FALSE	FALSE	GENIE&WGCNA	TF, Short Down–Long Up	Photoreceptor, Short Up	CO-like	NA
AT2G22770	AT1G66760	0.31039746169107946	Short Up	Short Up	Up	Up	10	8	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Up	Short Up	bHLH	NA
AT4G11660	AT5G62020	0.31029999220568	Short Up–Down	Short Up–Long Down	Mixed	Up	16	10	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TF-TF	FALSE	FALSE	GENIE&WGCNA	TF, Short Up–Down	TF, Short Up–Long Down	HSF	HSF
AT5G64810	AT5G39670	0.31029820743996056	Short Up	Short Up	Up	Up	6	7	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Up	Short Up	WRKY	NA
AT1G79840	AT4G33700	0.3101997762788157	Short–Long Up	Short–Long Up	Up	Up	4	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	HD-ZIP	NA
AT2G47890	AT3G46970	0.30992379549919	Short–Long Up	Short–Long Up	Up	Up	13	12	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	DBB	NA
AT2G22770	AT5G22630	0.3096090766964029	Short Up	Short Up	Up	Up	10	10	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Up	Short Up	bHLH	NA
AT4G17460	AT1G30820	0.3095922172536878	Short–Long Down	Short Down	Down	Down	8	8	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	HD-ZIP	NA
AT2G41240	AT3G56970	0.30957207754420185	Short Down	Short Down	Down	Down	5	7	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TF-TF	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	TF, Short Down	bHLH	bHLH
AT3G07340	AT5G56020	0.30954647656837464	Short–Long Down	Short Up	Down	Up	8	8	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short Up	bHLH	NA
AT3G61950	AT2G24645	0.30924519198189526	Short Down	Short Up	Down	Up	11	7	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TF-TF	FALSE	FALSE	GENIE&WGCNA	TF, Short Down	TF, Short Up	bHLH	B3
AT4G31800	AT3G09830	0.3092172908903998	Short Up–Long Down	Short Up–Long Down	Up	Up	12	17	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Up–Long Down	Short Up–Long Down	WRKY	NA
AT3G07340	AT3G53540	0.3091876032579884	Short–Long Down	Short–Long Down	Down	Down	8	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	bHLH	NA
AT5G64810	AT3G25010	0.3090466723732667	Short Up	Short Up–Long Down	Up	Up	6	8	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Up	Short Up–Long Down	WRKY	NA
AT2G42200	AT5G63180	0.3090438811481949	Frequent	Short Down	Up	Down	10	8	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Frequent	Short Down	SBP	NA
AT2G47890	AT3G52180	0.3089745483670367	Short–Long Up	Short–Long Up	Up	Up	13	12	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	DBB	NA
AT3G55980	AT3G46620	0.3088656419731678	Short Up–Long Down	Short Up	Up	Up	16	10	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Up–Long Down	Short Up	C3H	NA
AT2G22840	AT1G27630	0.30872692856153916	Short Up–Down	Short–Long Up	Mixed	Up	10	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up–Down	Short–Long Up	GRF	NA
AT2G26150	AT5G51440	0.3086271270086036	Short Up–Down	Frequent	Mixed	Up	15	15	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up–Down	Frequent	HSF	NA
AT2G41240	AT3G56980	0.3085681468229568	Short Down	Short Down	Down	Down	5	8	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TF-TF	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	TF, Short Down	bHLH	bHLH
AT5G03150	AT2G19110	0.3084716177423655	Short–Long Down	Short Down	Down	Down	8	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	C2H2	NA
AT3G51910	AT2G47730	0.3083714637626671	Short Up–Down	Short Up–Long Down	Mixed	Up	16	12	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up–Down	Short Up–Long Down	HSF	NA
AT2G02820	AT2G36420	0.30807974351786377	Short Down	Short–Long Down	Down	Down	5	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	MYB	NA
AT1G27370	AT2G18280	0.30807028919098767	Short Down	Short–Long Down	Down	Down	5	6	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	SBP	NA
AT3G56970	AT1G13609	0.30791561151820807	Short Down	Short–Long Down	Down	Down	7	9	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	bHLH	NA
AT3G07340	AT4G02540	0.30785530500732344	Short–Long Down	Short–Long Down	Down	Down	8	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	bHLH	NA
AT1G01260	AT2G41475	0.307798864060942	Short Up	Short Up	Up	Up	4	7	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Up	Short Up	bHLH	NA
AT1G69580	AT2G35860	0.30743673297099816	Short Down	Short Down	Down	Down	6	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	G2-like	NA
AT4G27240	AT3G61670	0.3073734996799755	Short–Long Down	Short Down	Down	Down	9	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	C2H2	NA
AT5G65310	AT3G62370	0.30736394091167685	Short Down–Long Up	Short Up	Down	Up	9	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Down–Long Up	Short Up	HD-ZIP	NA
AT4G16750	AT5G44730	0.30719917652872714	Short Down–Long Up	Short Up	Down	Up	6	6	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Down–Long Up	Short Up	ERF	NA
AT4G37650	AT4G23950	0.3070985820239065	Short Down	Short Down–Long Up	Down	Down	8	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down–Long Up	GRAS	NA
AT5G05410	AT5G54165	0.3070428400681025	Short–Long Up	Short Up	Up	Up	17	4	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short Up	ERF	NA
AT2G22770	AT1G19680	0.3070188649119802	Short Up	Short Up	Up	Up	10	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Up	Short Up	bHLH	NA
AT5G26170	AT1G33960	0.30698257846577853	Short Up	Frequent	Up	Down	8	10	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up	Frequent	WRKY	NA
AT5G48250	AT5G53486	0.30697883500022033	Short–Long Up	Short Down	Up	Down	8	8	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Up	Short Down	CO-like	NA
AT5G05410	AT5G64510	0.30688881752685643	Short–Long Up	Short Up–Down	Up	Mixed	17	16	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Up	Short Up–Down	ERF	NA
AT4G34590	AT5G07440	0.3068472864623517	Short–Long Up	Short Up	Up	Up	8	8	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short Up	bZIP	NA
AT4G27410	AT1G49450	0.30666943423037846	Short Up–Long Down	Short Up	Up	Up	7	9	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Up–Long Down	Short Up	NAC	NA
AT3G56980	AT1G13609	0.30665312534364697	Short Down	Short–Long Down	Down	Down	8	9	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	bHLH	NA
AT2G02820	AT5G54980	0.30658069337997834	Short Down	Short Down	Down	Down	5	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	MYB	NA
AT5G64810	AT4G23140	0.30640509123273174	Short Up	Short Up–Long Down	Up	Up	6	10	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Up	Short Up–Long Down	WRKY	NA
AT1G69580	AT3G19570	0.306305597076926	Short Down	Short–Long Down	Down	Down	6	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	G2-like	NA
AT5G04410	AT3G09440	0.30630075519079003	Short Up	Frequent	Up	Up	8	15	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Up	Frequent	NAC	NA
AT3G61950	AT5G02890	0.30629095991168	Short Down	Short Down	Down	Down	11	13	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	bHLH	NA
AT2G22770	AT1G58200	0.30612297829025376	Short Up	Short Up–Long Down	Up	Up	10	8	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Up	Short Up–Long Down	bHLH	NA
AT5G60690	AT2G19110	0.3060099669636009	Short Down	Short Down	Down	Down	3	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	HD-ZIP	NA
AT2G35700	AT1G78490	0.30583778874555057	Short Down	Short Up	Down	Up	8	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Down	Short Up	ERF	NA
AT5G04410	AT5G03285	0.30578864853950877	Short Up	Frequent	Up	Up	8	13	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Up	Frequent	NAC	NA
AT3G54390	AT1G75900	0.3055968330004046	Short Down–Long Up	Short Down	Down	Down	7	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down–Long Up	Short Down	Trihelix	NA
AT1G28050	AT5G56760	0.3055964688820957	Short–Long Up	Short Up	Up	Up	10	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short Up	CO-like	NA
AT1G69780	AT2G38995	0.30506273858989674	Short–Long Down	Short–Long Down	Down	Down	7	8	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	HD-ZIP	NA
AT5G64810	AT4G11890	0.3047515769926063	Short Up	Short Up–Long Down	Up	Up	6	8	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Up	Short Up–Long Down	WRKY	NA
AT5G65310	AT2G40940	0.30462791184107313	Short Down–Long Up	Short–Long Down	Down	Down	9	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down–Long Up	Short–Long Down	HD-ZIP	NA
AT3G07340	AT2G27060	0.3043872700123917	Short–Long Down	Short–Long Down	Down	Down	8	8	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	bHLH	NA
AT3G07340	AT5G51550	0.3041479805418664	Short–Long Down	Short Down	Down	Down	8	8	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	bHLH	NA
AT4G17230	AT1G73080	0.3040768276407265	Short Up	Short Up	Up	Up	16	9	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Up	Short Up	GRAS	NA
AT2G33860	AT1G64640	0.30405801681501754	Short Down	Short–Long Down	Down	Down	6	9	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	ARF	NA
AT2G47890	AT3G19490	0.30401745895867804	Short–Long Up	Short–Long Up	Up	Up	13	5	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	DBB	NA
AT1G79840	AT1G12710	0.3037970089228281	Short–Long Up	Short Up	Up	Up	4	6	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short Up	HD-ZIP	NA
AT5G04410	AT5G56010	0.303688386747664	Short Up	Short Up–Down	Up	Mixed	8	12	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up	Short Up–Down	NAC	NA
AT3G58120	AT3G08670	0.30366379071882105	Frequent	Short Up–Long Down	Down	Up	8	6	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Frequent	Short Up–Long Down	bZIP	NA
AT5G61600	AT4G27280	0.3036263417848439	Short Up	Short Up	Up	Up	15	15	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Up	Short Up	ERF	NA
AT4G35550	AT4G21060	0.303498612577269	Short Up	Short–Long Up	Up	Up	6	6	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Up	Short–Long Up	WOX	NA
AT2G35700	AT3G63130	0.3034154442679055	Short Down	Short Down	Down	Down	8	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	ERF	NA
AT4G29100	AT5G49990	0.30318762430649465	Short Down	Short Down	Down	Down	3	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	bHLH	NA
AT3G07340	AT2G16720	0.3031540431696228	Short–Long Down	Short Up	Down	Up	8	12	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TF-TF	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	TF, Short Up	bHLH	MYB
AT3G50060	AT4G27280	0.30314508759643305	Short Up–Long Down	Short Up	Up	Up	12	15	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Up–Long Down	Short Up	MYB	NA
AT5G26170	AT5G60950	0.30308753248311865	Short Up	Short Up–Long Down	Up	Up	8	7	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Up	Short Up–Long Down	WRKY	NA
AT3G55980	AT1G18300	0.3030728377224549	Short Up–Long Down	Short Up	Up	Up	16	11	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Up–Long Down	Short Up	C3H	NA
AT2G26150	AT5G35460	0.30306844338508776	Short Up–Down	Short Up–Long Down	Mixed	Up	15	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up–Down	Short Up–Long Down	HSF	NA
AT4G17230	AT4G20860	0.302807837812374	Short Up	Short Up	Up	Up	16	15	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Up	Short Up	GRAS	NA
AT4G35550	AT2G22080	0.30273600943827506	Short Up	Short–Long Up	Up	Up	6	7	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Up	Short–Long Up	WOX	NA
AT2G46510	AT3G05500	0.3025872242696718	Short Up	Short Up–Long Down	Up	Up	9	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Up	Short Up–Long Down	bHLH	NA
AT1G69690	AT1G29310	0.3024666949552737	Short Down	Short Up	Down	Up	4	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Down	Short Up	TCP	NA
AT1G52150	AT2G38995	0.302061567356579	Short Down	Short–Long Down	Down	Down	4	8	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	HD-ZIP	NA
AT3G58120	AT1G76090	0.30202694403340286	Frequent	Frequent	Down	Down	8	11	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Frequent	Frequent	bZIP	NA
AT1G52150	AT3G53320	0.3019728274129225	Short Down	Short Down	Down	Down	4	7	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	HD-ZIP	NA
AT4G36990	AT1G01720	0.301944921316754	Short Up–Down	Short Up	Mixed	Up	15	15	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TF-TF	FALSE	FALSE	GENIE&WGCNA	TF, Short Up–Down	TF, Short Up	HSF	NAC
AT1G76580	AT4G27070	0.30162975811747406	Short–Long Up	Short–Long Up	Up	Up	7	8	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	SBP	NA
AT3G07340	AT3G54390	0.30130475282938907	Short–Long Down	Short Down–Long Up	Down	Down	8	7	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TF-TF	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	TF, Short Down–Long Up	bHLH	Trihelix
AT5G60690	AT2G45010	0.30115259207957423	Short Down	Short Up	Down	Up	3	7	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Down	Short Up	HD-ZIP	NA
AT5G48250	AT5G23660	0.30100796674096764	Short–Long Up	Short Up–Down	Up	Mixed	8	12	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Up	Short Up–Down	CO-like	NA
AT4G17460	AT5G24800	0.3009919187935164	Short–Long Down	Short–Long Down	Down	Down	8	5	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TF-TF	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	TF, Short–Long Down	HD-ZIP	bZIP
AT3G56980	AT1G47400	0.30071573888145675	Short Down	Short Down	Down	Down	8	8	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	bHLH	NA
AT4G36990	AT3G59530	0.30069514444047135	Short Up–Down	Short Up	Mixed	Up	15	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up–Down	Short Up	HSF	NA
AT3G04670	AT1G70690	0.3005817840909639	Short–Long Down	Short Up	Down	Up	6	10	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short Up	WRKY	NA
AT2G35700	AT4G13940	0.3005321777374832	Short Down	Short Down	Down	Down	8	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	ERF	NA
AT2G46400	AT1G08450	0.3004667751569133	Short Up–Long Down	Short Up–Long Down	Up	Up	13	10	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Up–Long Down	Short Up–Long Down	WRKY	NA
AT3G04670	AT4G14750	0.30037889496966536	Short–Long Down	Short–Long Down	Down	Down	6	8	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	WRKY	NA
